키워드,제목,요약,원문링크,발행일(KST),수집시각(KST),출처
한국산업인력공단,"[SDGs 실현이 답이다-한국산업인력공단] 공기관 ESG 선두주자, 저탄소·상생으로 체질 개선 - SDG뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1fSzlCSHppMGV5TWNJX1R6enZVRkpDNzA1OTdTblQ2aHlVaEJ3TkF5dmxKUHBsR2s1U2JNdHpSVTRKZ1B3aVR3NFBZRHRpdkR6STBYMG00endXMzlYTGFselNXZkpLX1XSAWtBVV95cUxPTXpRZ1pHcFNSUktFTUpJbHR3U09zYXdXVms2a2tzbEhjWE5HWVdoQnZxTUxqdXB0bHJkUUhCS3Z5cHVTZW9KTzBWa0p5V2xQbTBQMDZsZ2o0Wko0ZG9YY3F2R0tRMHd2ckpsTQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-31 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,산업인력공단 시험 소송 5년간 106건… 부실 운영 논란 - 경북도민일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTFByc0NGTzhTOGNEcDlMa05Yemt4am93OGU5SXlCS0hRS2lmMV8wRXl5bmwza041bzMwNG5PWVVOOFlQM1ZfY1ZFbXJiQjNpTnE4cFFWcDNHZjF1M2t6bVV2dURKS29FbVFVOXc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"씨엔알리서치, 공정채용 우수기업 어워즈 '한국산업인력공단 이사장상' 수상 - 뉴스핌",본문 추출 실패,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5JdU5YaklyRXl2U0NmMWxTYkM4NGlYeFdkLUZmT3JHTG9uLVhVOUIzWWZtX0J5U2xFOENHUWdQTURrMVFRQWtXUzFPV2o0ZWlVS1NrU20tOXFhcWN00gFeQVVfeXFMT2JrN0FOeS1EU0drdEFodW1aQ1ZwYWhacVNKRHNqbWtNSjZWY3YzZUNRdGlESldXOFhHb0o2dVJqUnRyWnM0ZjNWZ1JYbFpRdHVMRGxjcnd1SnZIWXRidw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-11 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 경북서부지사, 미래 유망 분야 국가기술자격 TOP 12 소개 - 데일리대구경북뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiY0FVX3lxTE81a2hPVnNBcDN1cjFmOGpBZ0x6VFV6ejZqNVFDZFRZWk1sY3UxNFpxWWt2bEx6ZGZPRHFLeWxneEJlU1I5cS0xYmtEdXNObExnV0hvdWpPdkhoVkYyUnJzQmVycw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-19 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"[2025 국감] 김형동 의원, ""한국산업인력공단, 시험 관리 부실 운영 논란에도 되풀이"" - 폴리뉴스 Polinews",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE1rbGtjdV9UOHE4Z2FGYXZ4eVcwZlIzc3FXZHpZcTdxbng3MHJnSzBCZDNra2ZqWVFGRk9rM202eUNlU19JWkliMmExb2U4aEZaNWE3QWd4OGJGSzhNTnUzRkFoNW5ybEFUZm5nWVl3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"노동부-산업인력공단, NCS 활용 우수사례 경진대회 시상식 개최 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBDb0l6bi1LcW5FT2ZXRFdoU0xJdE0zZTNuYW15WVJfMGQ3WWJXaGE2cElNZUd6d1FiLTVGT2E0a3VzOVljanVJWWh5R1B5VTZfd1Zv?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-14 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 「기계 분야」 국가기술자격 정보집 ‘자격Q’ 발간 - DWBNEWS",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTE94MXQxQmI2bnFGWWMtdXBGSXYzOWdrR1U3NUYxWHRuMG1adjFWT0ZnQkI2ODJZUDhMT1FKcTZUOVl6U0E0M0JBLXJGS3p4LVhEMy1fZ0RVN29qM1BOZnp3V01yaGhWYVky?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-01 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,전남이민외국인종합지원센터-한국산업인력공단 전남서부지사 업무협약 체결 - 교수신문,본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5obXdzazEtOUI5NnZuSUFUWWFYbXA3Vy14c08td2lUNEl3ZlBEYUNUazlhQXJNdndzekhPZFpONlRPV1pLeUpKdmRXdkRTbEhmQWQ1WEZXeEtIOWUwbzREVExnZi1UVms?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-17 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"노동부·산업인력공단, SQF 기반 대학 교육과정 첫 인정…17개 과정 선정 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE05UzE5aDU2ZnZyd0ZDNXBja0ZHUXVHNVNrZHRweFF4OTh0bXQ4bHd3QTJfVVpIY3JaUjRKczl0VEwwUC0xV25WU2Q0V3dzQjJLbl9n?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 16:07,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단 세종지사, 지역경제 활성화 및 사회적 가치 실현 맞손 - 충남일보",본문 추출 실패,https://news.google.com/rss/articles/CBMic0FVX3lxTFBET0gwNGRzeUdHZjkyak5FMWdxTlk1bkRKcUZDTVgwSmZEUlVjSy11SGJwa3RwZjVPQlViRkFEdWlJaUpxMXhMVTJRclhGZXdLY012YVYzTjRBRV9WNl90Q2dwWDYxaVlQTmdUMXpxQ3lRVDA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-03 16:55,2025-12-01 11:16,news.google.com
한국산업인력공단,박태훈 한국산업인력공단 전남지사장 취임 - 전남일보,본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTFA2LTMxb3JsUmRwMkh0bUxuQTVsdEVWZ0dOTGRURl9oLTlpVTNQeWVaTEpRMXh5VVVYQUwyX3RIVzJfS0U0d2VUTi00UzhNR2F3clkwQmNzVmI0TzhRQUlrdW1BS3R4LVI0WUZkRUVFTQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-03 16:00,2025-12-01 11:16,news.google.com
