키워드,제목,원문링크,발행일(KST),수집시각(KST),출처
직업훈련,"방글라데시 대표단, 한국기술교육대 방문해 직업훈련 개혁 협력 요청 - 뉴데일리 충청세종",https://news.google.com/rss/articles/CBMiekFVX3lxTE1JVC1IbkZ2cjNnUEtROXIxLXpLX1AtNldBYjN6VVJKOTlkWXl6QTZRVlBpNHA0R2pIVEQtRU9yanNLRFFIZzQwY09pa1l1T2dqTDNwaTAwTG9DUEJ0c1VpOWlmc3dFRVFJMElIVDNZOHEzb0FWVFFnOWNR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-17 11:05,2025-10-29 13:11,news.google.com
직업훈련,"울산북구가족센터, 결혼이민자 취업 자립 돕는 직업훈련 성료 - 경상일보",https://news.google.com/rss/articles/CBMibEFVX3lxTE9GSFh5bllZQUZJeHNFeEllR2JtVDlPa1R0WE9FWFgxejNFSVJtSllkNEM2dDl4MkdaM295cURRX1dzTk1VMVkzbkI1bkxqSXdIb0xhbmR0TWEwRGp2Z2ZlU08xbHBxUGtQa1hJZg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-12 21:42,2025-10-29 13:11,news.google.com
직업훈련,건설업 청년 진입 문턱 직업훈련·장려금으로 낮춘다 - 퍼블릭타임스,https://news.google.com/rss/articles/CBMiakFVX3lxTFB3enFOSU5MYVh3SEsyejI3RmdUU1c2amJsaHdqZ1ZDYXh4b3hvWnpiYzB0b29aM0F1UE9NejBmVHFhakswR3U2ZDFBMTl6cElyMzl6Q3dhV2I2Y1MzSTRVYTRDblB5cXVpaFHSAW5BVV95cUxONGJ0TVphNm5pcWN0Rk9DckFoZ2N5RlF0QV9uR3pnTXFyN1JkWXRTRk1yYlpQZGtaSjZMVHFsTnJiSWxJM1c0UE54VkxpT0t5anlmdlpPbzd2WUdrTC1HaGhNZVVKdldfRjh3ejBfQQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-10 17:28,2025-10-29 13:11,news.google.com
직업훈련,"대전자동차정비학원 현대직업전문학교, 직업능력심사평가원 직업훈련 혁신 ‘우수상’ 수상 - 데일리시큐",https://news.google.com/rss/articles/CBMibEFVX3lxTE1QeXh1OXhOQXpOS3oyajd1YkNaRnphN0VmUXc0SkctTmtWenN6TW5nYmFhTEV6MFQ3YkJ4a0NVYWVzRzVXVW5hMmQ2cVZXYnl3YVJ0NDVNSnFCWUx3UTNmaUcyU1lnUEdTME9uLQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-05 16:00,2025-10-29 13:11,news.google.com
직업훈련,"한기대, 직업훈련 혁신·훈련생 평가 우수사례 공모전 시상식 - 충청뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE1EajlkUUVCMkl6dzgtRm1DVk5hUGRtWVZBeWxkYnl2STljbjUzUXFLWjJZLVFsOUVRV2NmUlJNM1EtZWw3OXN4U1Fic0c2bGQybXNJWkEtWmlSZXV6WXFfbXgzUnVvTENJeFRR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-30 15:46,2025-10-29 13:11,news.google.com
직업훈련,"화성여성새로일하기센터, 직업훈련 수료생 사회환원 프로젝트 시작 - 화성저널",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1WWU5hVll3RXdJSFFFNkh6OEJfYnJYeGVJWGFMT1ZNNDdXS1Fla3V6U2lwVHh4RHdid05aY0UxcW50VTl1Ny02S2NXNzRmbnZlMDI1bjJwdGVQQ1VITlVOT3F3M1JHUQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-29 16:00,2025-10-29 13:11,news.google.com
직업훈련,"대한노인회 전남 목포시지회, 목포노인직업훈련센터에서 청소 및 정리수납 교육 진행 - 백세시대",https://news.google.com/rss/articles/CBMia0FVX3lxTE5WNDB4Tkl4R0lybVFWNzU1bHdab3lmRW9kTWh4QTNNbUtoRHpMekc4NkNSb09lZG9KSll5eV85ZVM1eVFhaWFISjlVazFfaDBaNVZqaDhjeFo1bVpSQktCdjJNMkh1UjVJOU9n?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-29 16:00,2025-10-29 13:11,news.google.com
직업훈련,"쿠팡, 고용부·지역 직업훈련기관과 고용활성화 MOU - 시사포커스",https://news.google.com/rss/articles/CBMib0FVX3lxTE9lNjFPZmxTU19BTEFwcmxsUWVwbVdVOUUyb3BreUdERmhycE5YdEdQUGtFYW4wY1BhMGhwZi0xbkREaUhOaW1LNDVpSzdFV3JzZWYtb2Nyc2NxVnZhTzBicVVpWFVuWExYOVdtSWFzMA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-26 16:00,2025-10-29 13:11,news.google.com
직업훈련,"금융산업공익재단, 필리핀 빈곤지역 직업훈련센터 지원 - 여성신문",https://news.google.com/rss/articles/CBMib0FVX3lxTE5QWUljZEN0RGlkakh0dDRaR3pTLWFGemlwQUREc0hnQlFtMk5aaDQ0V05DTXdfTTVIOTJvNGNGX0xYaEtJS3RmUk9ndWYxZDUxQzU0aGFCS2s4VVJnSWdWZW9yOWFrMm1vOVZxd0VpNNIBc0FVX3lxTE5lLTB1R0xmeHUxaHB4eG80T2M1RjVMN3BBbUk5V3UzUERGcW9PSDdmQVdDMGR0VklzV09Bb2dfT0ZKNzNkVkxQNjJWTVJldlVrMXM2S1pjV0U1YWZvZGl0bTJqMjBRMldTNXc4aWZGbzRRZ2s?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-25 16:00,2025-10-29 13:11,news.google.com
직업훈련,"한국기술교육대, ‘K-디지털’ 직업훈련교사 양성과정 교육생 모집 - 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTFB4by03RDhYM2c0aGVoVl8zNFl4Vm5oOVZ5RF91UXF4UWR2aEFSYWZVWmdncUUwM0U2UWNaS0RCNGZfbXRvUUdDN3hfbTFSMVlMMm5odzBFUFl6UdIBX0FVX3lxTFBnRFNxUHdXc3RfZDEtem1VcXgzcWEwcGhFUmJxOUQtaHFsNDZ3WVQ0TGw0RTVuLVI0OEdqWVdRQTFrRVE5NmhfQU5OSUdycXo2dXpQeTVRdXN4cVUxR240?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-22 16:00,2025-10-29 13:11,news.google.com
직업훈련,"한기대, 스마트직업훈련플랫폼 STEP 학습 우수사례 공모전 - 머니투데이 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE5WLVBrWWNvcDZHeFhOMHdEc0g5QlZjU1hhdGdEWVB3UUh4ZUczMlJtVTFhMDg3V2kyd2taSms5NUh4UHdCcFlXOVVUMnRjUy1ReTdZQmxXbE9SVHNXa1JoQkNMel96WlhmVFHSAW9BVV95cUxNQ1EwbmRkYzhIQzUwZkc5QzdTR0xrTjRwcktOSTFraG5mYVZoTnZkWXJILWhOMS10TkpQbGZySEdMU2xjRlV0bFpsVEZaS2tyY0JxZnpxb0c2QUVZbXMtU2tjblhNTW82YzZJX0ROOEU?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-22 16:00,2025-10-29 13:11,news.google.com
직업훈련,"대한상의, 인재양성 총력전…올해 일경험·직업훈련 5.3만명 지원 - 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBMc0R3THVfNV9RLXZTZ2VmT1pmSkt2LUU3M19xWEZsNHBJTWVjS1ZlcVBIWWJ4SzdzOXJfb0VNNzRtRFNmcjNsM2NqMF83ellqY2xucndQaFZiT09MSmtqUjJtSUE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-21 16:00,2025-10-29 13:11,news.google.com
